datetime_local,date,year,month,hour,station_name_clean,location_clean,h2s_ppb,h2s_level_clean,elevated_h2s_event,orange_h2s_event,valid_h2s_record,h2s_ppb_original,h2s_ppb_clean,h2s_level,exceedance_30ppb,exceedance_200ppb,nighttime_flag,analysis_period,review_status,negative_value_flag,missing_h2s_flag,source,source_note,notes
2025-05-20 17:00:00,2025-05-20,2025,2025-05,17,Nestor - Berry Elementary School,NESTOR - BES,3.9,Green (0-4.9 ppB),False,False,True,3.9,3.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 17:00:00,2025-05-20,2025,2025-05,17,San Ysidro - Fire Station #29,SAN YSIDRO,6.8,Yellow (5-29.9 ppB),True,False,True,6.8,6.8,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 18:00:00,2025-05-20,2025,2025-05,18,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 18:00:00,2025-05-20,2025,2025-05,18,Nestor - Berry Elementary School,NESTOR - BES,3.5,Green (0-4.9 ppB),False,False,True,3.5,3.5,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 18:00:00,2025-05-20,2025,2025-05,18,San Ysidro - Fire Station #29,SAN YSIDRO,7.0,Yellow (5-29.9 ppB),True,False,True,7.0,7.0,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 19:00:00,2025-05-20,2025,2025-05,19,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 19:00:00,2025-05-20,2025,2025-05,19,Nestor - Berry Elementary School,NESTOR - BES,15.7,Yellow (5-29.9 ppB),True,False,True,15.7,15.7,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 19:00:00,2025-05-20,2025,2025-05,19,San Ysidro - Fire Station #29,SAN YSIDRO,23.4,Yellow (5-29.9 ppB),True,False,True,23.4,23.4,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 20:00:00,2025-05-20,2025,2025-05,20,Imperial Beach Civic Center,IB CIVIC CTR,4.6,Green (0-4.9 ppB),False,False,True,4.6,4.6,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 20:00:00,2025-05-20,2025,2025-05,20,Nestor - Berry Elementary School,NESTOR - BES,9.7,Yellow (5-29.9 ppB),True,False,True,9.7,9.7,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 20:00:00,2025-05-20,2025,2025-05,20,San Ysidro - Fire Station #29,SAN YSIDRO,18.5,Yellow (5-29.9 ppB),True,False,True,18.5,18.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 21:00:00,2025-05-20,2025,2025-05,21,Imperial Beach Civic Center,IB CIVIC CTR,2.1,Green (0-4.9 ppB),False,False,True,2.1,2.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 21:00:00,2025-05-20,2025,2025-05,21,Nestor - Berry Elementary School,NESTOR - BES,3.8,Green (0-4.9 ppB),False,False,True,3.8,3.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 21:00:00,2025-05-20,2025,2025-05,21,San Ysidro - Fire Station #29,SAN YSIDRO,16.1,Yellow (5-29.9 ppB),True,False,True,16.1,16.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 22:00:00,2025-05-20,2025,2025-05,22,Imperial Beach Civic Center,IB CIVIC CTR,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 22:00:00,2025-05-20,2025,2025-05,22,Nestor - Berry Elementary School,NESTOR - BES,10.7,Yellow (5-29.9 ppB),True,False,True,10.7,10.7,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 22:00:00,2025-05-20,2025,2025-05,22,San Ysidro - Fire Station #29,SAN YSIDRO,11.2,Yellow (5-29.9 ppB),True,False,True,11.2,11.2,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 23:00:00,2025-05-20,2025,2025-05,23,Imperial Beach Civic Center,IB CIVIC CTR,3.8,Green (0-4.9 ppB),False,False,True,3.8,3.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 23:00:00,2025-05-20,2025,2025-05,23,Nestor - Berry Elementary School,NESTOR - BES,80.4,Orange (30+ ppB),True,True,True,80.4,80.4,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 23:00:00,2025-05-20,2025,2025-05,23,San Ysidro - Fire Station #29,SAN YSIDRO,4.2,Green (0-4.9 ppB),False,False,True,4.2,4.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 00:00:00,2025-05-21,2025,2025-05,0,Imperial Beach Civic Center,IB CIVIC CTR,10.5,Yellow (5-29.9 ppB),True,False,True,10.5,10.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 00:00:00,2025-05-21,2025,2025-05,0,Nestor - Berry Elementary School,NESTOR - BES,63.2,Orange (30+ ppB),True,True,True,63.2,63.2,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 00:00:00,2025-05-21,2025,2025-05,0,San Ysidro - Fire Station #29,SAN YSIDRO,8.1,Yellow (5-29.9 ppB),True,False,True,8.1,8.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 01:00:00,2025-05-21,2025,2025-05,1,Imperial Beach Civic Center,IB CIVIC CTR,8.5,Yellow (5-29.9 ppB),True,False,True,8.5,8.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 01:00:00,2025-05-21,2025,2025-05,1,Nestor - Berry Elementary School,NESTOR - BES,17.6,Yellow (5-29.9 ppB),True,False,True,17.6,17.6,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 01:00:00,2025-05-21,2025,2025-05,1,San Ysidro - Fire Station #29,SAN YSIDRO,22.7,Yellow (5-29.9 ppB),True,False,True,22.7,22.7,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 02:00:00,2025-05-21,2025,2025-05,2,Imperial Beach Civic Center,IB CIVIC CTR,4.3,Green (0-4.9 ppB),False,False,True,4.3,4.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_verified,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 02:00:00,2025-05-21,2025,2025-05,2,Nestor - Berry Elementary School,NESTOR - BES,9.7,Yellow (5-29.9 ppB),True,False,True,9.7,9.7,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 02:00:00,2025-05-21,2025,2025-05,2,San Ysidro - Fire Station #29,SAN YSIDRO,43.2,Orange (30+ ppB),True,True,True,43.2,43.2,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 03:00:00,2025-05-21,2025,2025-05,3,Imperial Beach Civic Center,IB CIVIC CTR,2.2,Green (0-4.9 ppB),False,False,True,2.2,2.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 03:00:00,2025-05-21,2025,2025-05,3,Nestor - Berry Elementary School,NESTOR - BES,9.1,Yellow (5-29.9 ppB),True,False,True,9.1,9.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 03:00:00,2025-05-21,2025,2025-05,3,San Ysidro - Fire Station #29,SAN YSIDRO,15.4,Yellow (5-29.9 ppB),True,False,True,15.4,15.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 04:00:00,2025-05-21,2025,2025-05,4,Imperial Beach Civic Center,IB CIVIC CTR,2.3,Green (0-4.9 ppB),False,False,True,2.3,2.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 04:00:00,2025-05-21,2025,2025-05,4,Nestor - Berry Elementary School,NESTOR - BES,9.9,Yellow (5-29.9 ppB),True,False,True,9.9,9.9,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 04:00:00,2025-05-21,2025,2025-05,4,San Ysidro - Fire Station #29,SAN YSIDRO,7.9,Yellow (5-29.9 ppB),True,False,True,7.9,7.9,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 05:00:00,2025-05-21,2025,2025-05,5,Imperial Beach Civic Center,IB CIVIC CTR,2.5,Green (0-4.9 ppB),False,False,True,2.5,2.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 05:00:00,2025-05-21,2025,2025-05,5,Nestor - Berry Elementary School,NESTOR - BES,16.1,Yellow (5-29.9 ppB),True,False,True,16.1,16.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 05:00:00,2025-05-21,2025,2025-05,5,San Ysidro - Fire Station #29,SAN YSIDRO,2.5,Green (0-4.9 ppB),False,False,True,2.5,2.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 06:00:00,2025-05-21,2025,2025-05,6,Imperial Beach Civic Center,IB CIVIC CTR,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 06:00:00,2025-05-21,2025,2025-05,6,Nestor - Berry Elementary School,NESTOR - BES,18.5,Yellow (5-29.9 ppB),True,False,True,18.5,18.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 06:00:00,2025-05-21,2025,2025-05,6,San Ysidro - Fire Station #29,SAN YSIDRO,1.8,Green (0-4.9 ppB),False,False,True,1.8,1.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 07:00:00,2025-05-21,2025,2025-05,7,Imperial Beach Civic Center,IB CIVIC CTR,3.5,Green (0-4.9 ppB),False,False,True,3.5,3.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 07:00:00,2025-05-21,2025,2025-05,7,Nestor - Berry Elementary School,NESTOR - BES,9.6,Yellow (5-29.9 ppB),True,False,True,9.6,9.6,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 07:00:00,2025-05-21,2025,2025-05,7,San Ysidro - Fire Station #29,SAN YSIDRO,10.6,Yellow (5-29.9 ppB),True,False,True,10.6,10.6,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 08:00:00,2025-05-21,2025,2025-05,8,Imperial Beach Civic Center,IB CIVIC CTR,1.7,Green (0-4.9 ppB),False,False,True,1.7,1.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 08:00:00,2025-05-21,2025,2025-05,8,Nestor - Berry Elementary School,NESTOR - BES,2.9,Green (0-4.9 ppB),False,False,True,2.9,2.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 08:00:00,2025-05-21,2025,2025-05,8,San Ysidro - Fire Station #29,SAN YSIDRO,14.5,Yellow (5-29.9 ppB),True,False,True,14.5,14.5,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 09:00:00,2025-05-21,2025,2025-05,9,Imperial Beach Civic Center,IB CIVIC CTR,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 09:00:00,2025-05-21,2025,2025-05,9,Nestor - Berry Elementary School,NESTOR - BES,6.1,Yellow (5-29.9 ppB),True,False,True,6.1,6.1,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 09:00:00,2025-05-21,2025,2025-05,9,San Ysidro - Fire Station #29,SAN YSIDRO,9.1,Yellow (5-29.9 ppB),True,False,True,9.1,9.1,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 10:00:00,2025-05-21,2025,2025-05,10,Imperial Beach Civic Center,IB CIVIC CTR,1.4,Green (0-4.9 ppB),False,False,True,1.4,1.4,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 10:00:00,2025-05-21,2025,2025-05,10,Nestor - Berry Elementary School,NESTOR - BES,3.1,Green (0-4.9 ppB),False,False,True,3.1,3.1,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 10:00:00,2025-05-21,2025,2025-05,10,San Ysidro - Fire Station #29,SAN YSIDRO,5.4,Yellow (5-29.9 ppB),True,False,True,5.4,5.4,Yellow (5-29.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 11:00:00,2025-05-21,2025,2025-05,11,Imperial Beach Civic Center,IB CIVIC CTR,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 11:00:00,2025-05-21,2025,2025-05,11,Nestor - Berry Elementary School,NESTOR - BES,1.7,Green (0-4.9 ppB),False,False,True,1.7,1.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 11:00:00,2025-05-21,2025,2025-05,11,San Ysidro - Fire Station #29,SAN YSIDRO,4.1,Green (0-4.9 ppB),False,False,True,4.1,4.1,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 12:00:00,2025-05-21,2025,2025-05,12,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 12:00:00,2025-05-21,2025,2025-05,12,Nestor - Berry Elementary School,NESTOR - BES,1.6,Green (0-4.9 ppB),False,False,True,1.6,1.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 12:00:00,2025-05-21,2025,2025-05,12,San Ysidro - Fire Station #29,SAN YSIDRO,3.2,Green (0-4.9 ppB),False,False,True,3.2,3.2,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 13:00:00,2025-05-21,2025,2025-05,13,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 13:00:00,2025-05-21,2025,2025-05,13,Nestor - Berry Elementary School,NESTOR - BES,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 13:00:00,2025-05-21,2025,2025-05,13,San Ysidro - Fire Station #29,SAN YSIDRO,3.6,Green (0-4.9 ppB),False,False,True,3.6,3.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 14:00:00,2025-05-21,2025,2025-05,14,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 14:00:00,2025-05-21,2025,2025-05,14,Nestor - Berry Elementary School,NESTOR - BES,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 14:00:00,2025-05-21,2025,2025-05,14,San Ysidro - Fire Station #29,SAN YSIDRO,3.7,Green (0-4.9 ppB),False,False,True,3.7,3.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 15:00:00,2025-05-21,2025,2025-05,15,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 16:00:00,2025-05-21,2025,2025-05,16,Imperial Beach Civic Center,IB CIVIC CTR,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 16:00:00,2025-05-21,2025,2025-05,16,Nestor - Berry Elementary School,NESTOR - BES,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 16:00:00,2025-05-21,2025,2025-05,16,San Ysidro - Fire Station #29,SAN YSIDRO,3.7,Green (0-4.9 ppB),False,False,True,3.7,3.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 17:00:00,2025-05-21,2025,2025-05,17,Imperial Beach Civic Center,IB CIVIC CTR,0.7,Green (0-4.9 ppB),False,False,True,0.7,0.7,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 17:00:00,2025-05-21,2025,2025-05,17,Nestor - Berry Elementary School,NESTOR - BES,1.1,Green (0-4.9 ppB),False,False,True,1.1,1.1,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 17:00:00,2025-05-21,2025,2025-05,17,San Ysidro - Fire Station #29,SAN YSIDRO,3.4,Green (0-4.9 ppB),False,False,True,3.4,3.4,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 18:00:00,2025-05-21,2025,2025-05,18,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 18:00:00,2025-05-21,2025,2025-05,18,Nestor - Berry Elementary School,NESTOR - BES,1.4,Green (0-4.9 ppB),False,False,True,1.4,1.4,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 18:00:00,2025-05-21,2025,2025-05,18,San Ysidro - Fire Station #29,SAN YSIDRO,3.2,Green (0-4.9 ppB),False,False,True,3.2,3.2,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-21 19:00:00,2025-05-21,2025,2025-05,19,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
